filename,prompt,negative_prompt
"triples/frost_wardens_terrain_assassin.png","Terrain Assassin — splash rare scene depicting Arctic Wardens at the moment of an emergent power, setting: ice and pine, breath visible, blue dusk, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: reeds, mist on still water, half-submerged eyes; serpents and dripping toxin; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your assassins become one with the terrain — invisible forever in their chosen environment. They kill without revealing themselves, over and over, until nothing remains., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/jungle_clan_standing_stone.png","Standing Stone — splash rare scene depicting Jungle Clans at the moment of an emergent power, setting: verdant rainforest, dripping vines, jaguar pelts, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/druid_circle_standing_stone.png","Standing Stone — splash rare scene depicting Druid Circle at the moment of an emergent power, setting: oak grove, standing stones, antlered figures, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/steppe_clan_standing_stone.png","Standing Stone — splash rare scene depicting Steppe Riders at the moment of an emergent power, setting: open grassland under wide sky, horsehair banners, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/hill_clan_standing_stone.png","Standing Stone — splash rare scene depicting Hill Engineers at the moment of an emergent power, setting: craggy heights, basalt walls, terraced ridges, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/coral_people_standing_stone.png","Standing Stone — splash rare scene depicting Pirate Lords at the moment of an emergent power, setting: reef-bone architecture, salt-bleached sails, brine, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/desert_nomads_standing_stone.png","Standing Stone — splash rare scene depicting Desert Nomads at the moment of an emergent power, setting: red dunes and sun, woven indigo robes, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/savannah_lions_standing_stone.png","Standing Stone — splash rare scene depicting Savannah Lions at the moment of an emergent power, setting: tall grass, acacia silhouettes, lion totems, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/river_people_standing_stone.png","Standing Stone — splash rare scene depicting River People at the moment of an emergent power, setting: reed boats, lotus, mud-brick, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/frost_wardens_standing_stone.png","Standing Stone — splash rare scene depicting Arctic Wardens at the moment of an emergent power, setting: ice and pine, breath visible, blue dusk, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; leafing branches and resting deer; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your standing stones anchor the battlefield. In stillness, you are immovable — healing, shielding, and punishing all who approach. In motion, your protective aura marches with you., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/jungle_clan_ghost_army.png","Ghost Army — splash rare scene depicting Jungle Clans at the moment of an emergent power, setting: verdant rainforest, dripping vines, jaguar pelts, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/druid_circle_ghost_army.png","Ghost Army — splash rare scene depicting Druid Circle at the moment of an emergent power, setting: oak grove, standing stones, antlered figures, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/steppe_clan_ghost_army.png","Ghost Army — splash rare scene depicting Steppe Riders at the moment of an emergent power, setting: open grassland under wide sky, horsehair banners, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/hill_clan_ghost_army.png","Ghost Army — splash rare scene depicting Hill Engineers at the moment of an emergent power, setting: craggy heights, basalt walls, terraced ridges, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/coral_people_ghost_army.png","Ghost Army — splash rare scene depicting Pirate Lords at the moment of an emergent power, setting: reef-bone architecture, salt-bleached sails, brine, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/desert_nomads_ghost_army.png","Ghost Army — splash rare scene depicting Desert Nomads at the moment of an emergent power, setting: red dunes and sun, woven indigo robes, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/savannah_lions_ghost_army.png","Ghost Army — splash rare scene depicting Savannah Lions at the moment of an emergent power, setting: tall grass, acacia silhouettes, lion totems, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/river_people_ghost_army.png","Ghost Army — splash rare scene depicting River People at the moment of an emergent power, setting: reed boats, lotus, mud-brick, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/frost_wardens_ghost_army.png","Ghost Army — splash rare scene depicting Arctic Wardens at the moment of an emergent power, setting: ice and pine, breath visible, blue dusk, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your phantom soldiers phase through the battlefield like smoke — teleporting, killing, and vanishing to re-emerge beside any ally. Their presence alone quickens your entire force., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/jungle_clan_juggernaut.png","Juggernaut — splash rare scene depicting Jungle Clans at the moment of an emergent power, setting: verdant rainforest, dripping vines, jaguar pelts, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; tower walls and shield bosses; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your juggernauts collect the essence of every combat art they master. They cannot be stopped by a single blow, cannot be contained by formation, and carry the fury of three warriors in one body., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/druid_circle_juggernaut.png","Juggernaut — splash rare scene depicting Druid Circle at the moment of an emergent power, setting: oak grove, standing stones, antlered figures, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; tower walls and shield bosses; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your juggernauts collect the essence of every combat art they master. They cannot be stopped by a single blow, cannot be contained by formation, and carry the fury of three warriors in one body., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/steppe_clan_juggernaut.png","Juggernaut — splash rare scene depicting Steppe Riders at the moment of an emergent power, setting: open grassland under wide sky, horsehair banners, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; tower walls and shield bosses; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your juggernauts collect the essence of every combat art they master. They cannot be stopped by a single blow, cannot be contained by formation, and carry the fury of three warriors in one body., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/hill_clan_juggernaut.png","Juggernaut — splash rare scene depicting Hill Engineers at the moment of an emergent power, setting: craggy heights, basalt walls, terraced ridges, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; tower walls and shield bosses; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your juggernauts collect the essence of every combat art they master. They cannot be stopped by a single blow, cannot be contained by formation, and carry the fury of three warriors in one body., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/coral_people_juggernaut.png","Juggernaut — splash rare scene depicting Pirate Lords at the moment of an emergent power, setting: reef-bone architecture, salt-bleached sails, brine, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; tower walls and shield bosses; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your juggernauts collect the essence of every combat art they master. They cannot be stopped by a single blow, cannot be contained by formation, and carry the fury of three warriors in one body., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/desert_nomads_juggernaut.png","Juggernaut — splash rare scene depicting Desert Nomads at the moment of an emergent power, setting: red dunes and sun, woven indigo robes, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; tower walls and shield bosses; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your juggernauts collect the essence of every combat art they master. They cannot be stopped by a single blow, cannot be contained by formation, and carry the fury of three warriors in one body., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/savannah_lions_juggernaut.png","Juggernaut — splash rare scene depicting Savannah Lions at the moment of an emergent power, setting: tall grass, acacia silhouettes, lion totems, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; tower walls and shield bosses; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your juggernauts collect the essence of every combat art they master. They cannot be stopped by a single blow, cannot be contained by formation, and carry the fury of three warriors in one body., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
